,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
13,0,18nM6RyudhhHA7PFcMrcUj,Your First Time (feat. Paul Alexander) - Accapella,Jason Jinx/Paul Alexander,2,0,0.669,0.154,2,-18.121,1,0.915,0.54,0.0,0.117,0.16,79.354,audio_features,spotify:track:18nM6RyudhhHA7PFcMrcUj,https://api.spotify.com/v1/tracks/18nM6RyudhhHA7PFcMrcUj,https://api.spotify.com/v1/audio-analysis/18nM6RyudhhHA7PFcMrcUj,139307,3
14,0,4Q41rpJdIHojk7HoLwqkoM,NO MORE I LOVE YOUS,Annie Lennox,0,0,0.536,0.397,3,-12.598,1,0.0267,0.69,5.99e-05,0.0987,0.313,90.003,audio_features,spotify:track:4Q41rpJdIHojk7HoLwqkoM,https://api.spotify.com/v1/tracks/4Q41rpJdIHojk7HoLwqkoM,https://api.spotify.com/v1/audio-analysis/4Q41rpJdIHojk7HoLwqkoM,302498,4
15,0,0EAtqMkJ13QYAN7QDcFiDs,Taste of Bitter Love,Gladys Knight & The Pips,0,0,0.753,0.826,7,-5.547,0,0.0391,0.192,0.00936,0.0568,0.676,109.283,audio_features,spotify:track:0EAtqMkJ13QYAN7QDcFiDs,https://api.spotify.com/v1/tracks/0EAtqMkJ13QYAN7QDcFiDs,https://api.spotify.com/v1/audio-analysis/0EAtqMkJ13QYAN7QDcFiDs,278627,4
16,0,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,1,0,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,audio_features,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
17,26,78LY3x7S9GLAxWRbSYUUN9,Give Me A Minute (feat. Jacqui George),Qwestlife/Jacqui George,2,0,0.761,0.798,7,-4.45,0,0.0666,0.0328,0.0586,0.26,0.807,113.01,audio_features,spotify:track:78LY3x7S9GLAxWRbSYUUN9,https://api.spotify.com/v1/tracks/78LY3x7S9GLAxWRbSYUUN9,https://api.spotify.com/v1/audio-analysis/78LY3x7S9GLAxWRbSYUUN9,257144,4
18,0,6rfN7M8AsfpwKcePExTy3D,Endtimes in Vogue (Endtimes in Club Version),Technolorgy,0,0,0.506,0.958,0,-3.037,0,0.0292,0.0669,0.000201,0.328,0.495,99.991,audio_features,spotify:track:6rfN7M8AsfpwKcePExTy3D,https://api.spotify.com/v1/tracks/6rfN7M8AsfpwKcePExTy3D,https://api.spotify.com/v1/audio-analysis/6rfN7M8AsfpwKcePExTy3D,234854,4
19,8,4z2z0IwVDSLWAvTm022hAr,Sambal,Aeroplane/Purple Disco Machine,2,0,0.725,0.676,5,-6.874,0,0.0344,0.0256,0.888,0.0445,0.644,118.0,audio_features,spotify:track:4z2z0IwVDSLWAvTm022hAr,https://api.spotify.com/v1/tracks/4z2z0IwVDSLWAvTm022hAr,https://api.spotify.com/v1/audio-analysis/4z2z0IwVDSLWAvTm022hAr,205976,4
20,16,4NESRGJOBilGC9s5HGZy7C,If You Feel It,Patrick Cowley,1,0,0.782,0.888,4,-6.607,0,0.0468,0.0294,0.859,0.051,0.87,119.25,audio_features,spotify:track:4NESRGJOBilGC9s5HGZy7C,https://api.spotify.com/v1/tracks/4NESRGJOBilGC9s5HGZy7C,https://api.spotify.com/v1/audio-analysis/4NESRGJOBilGC9s5HGZy7C,442467,4
21,30,5jraLddDPt0q6fXIHnNCA2,Pioneers,Bawrut,1,0,0.724,0.792,6,-10.406,0,0.0461,0.166,0.763,0.0894,0.487,120.03,audio_features,spotify:track:5jraLddDPt0q6fXIHnNCA2,https://api.spotify.com/v1/tracks/5jraLddDPt0q6fXIHnNCA2,https://api.spotify.com/v1/audio-analysis/5jraLddDPt0q6fXIHnNCA2,376000,3
22,0,7eE6qUYmMVgmPxOi68zOIN,Slow Motion Cowboy - Hifi Sean Remix,IPG/Hot Toddy/Hifi Sean,2,0,0.823,0.924,2,-6.476,1,0.0612,0.0329,0.69,0.138,0.923,120.013,audio_features,spotify:track:7eE6qUYmMVgmPxOi68zOIN,https://api.spotify.com/v1/tracks/7eE6qUYmMVgmPxOi68zOIN,https://api.spotify.com/v1/audio-analysis/7eE6qUYmMVgmPxOi68zOIN,383296,4
23,0,5GzQJyBlWxG7OYvVDlWXzO,The Morning After - Purple Disco Machine Re-Work,Fallout/Purple Disco Machine,1,0,0.788,0.807,0,-11.781,1,0.0571,0.000105,0.317,0.307,0.933,120.698,audio_features,spotify:track:5GzQJyBlWxG7OYvVDlWXzO,https://api.spotify.com/v1/tracks/5GzQJyBlWxG7OYvVDlWXzO,https://api.spotify.com/v1/audio-analysis/5GzQJyBlWxG7OYvVDlWXzO,388685,4
24,0,4Keq8d63cPQyTjsxcSmumj,Praise You - Purple Disco Machine Extended Remix,Fatboy Slim/Purple Disco Machine,1,0,0.819,0.896,1,-6.094,1,0.04,0.0307,0.525,0.015,0.93,121.013,audio_features,spotify:track:4Keq8d63cPQyTjsxcSmumj,https://api.spotify.com/v1/tracks/4Keq8d63cPQyTjsxcSmumj,https://api.spotify.com/v1/audio-analysis/4Keq8d63cPQyTjsxcSmumj,416815,4
25,0,7akym8cRJdKRQvhH7F9PiC,In Her Eyes (feat. Andre Espeut) - Purple Disco Machine Edit,Ilija Rudman/Andre Espeut/Purple Disco Machine,2,0,0.834,0.72,6,-8.365,0,0.0506,0.00137,0.0962,0.0585,0.619,120.998,audio_features,spotify:track:7akym8cRJdKRQvhH7F9PiC,https://api.spotify.com/v1/tracks/7akym8cRJdKRQvhH7F9PiC,https://api.spotify.com/v1/audio-analysis/7akym8cRJdKRQvhH7F9PiC,429456,4
26,0,7oKHbPSh2WjYiavAyaOYZ5,Keep On Dubbin' - With No Commercial Interruptions,Forrrce,1,0,0.817,0.808,2,-8.408,1,0.0971,0.208,0.532,0.296,0.86,121.259,audio_features,spotify:track:7oKHbPSh2WjYiavAyaOYZ5,https://api.spotify.com/v1/tracks/7oKHbPSh2WjYiavAyaOYZ5,https://api.spotify.com/v1/audio-analysis/7oKHbPSh2WjYiavAyaOYZ5,303717,4
27,0,4bfxLNw3Tfx5nL4Sh0Kovx,Never Had This Feeling,Hatiras,1,0,0.96,0.808,5,-7.627,0,0.149,0.0315,0.00284,0.0893,0.314,122.017,audio_features,spotify:track:4bfxLNw3Tfx5nL4Sh0Kovx,https://api.spotify.com/v1/tracks/4bfxLNw3Tfx5nL4Sh0Kovx,https://api.spotify.com/v1/audio-analysis/4bfxLNw3Tfx5nL4Sh0Kovx,410302,4
28,0,4SWTE38RT4U9nAsMWztDOX,Swimming Places - Purple Disco Machine Re-Work,Julien Jabre/Purple Disco Machine,1,0,0.829,0.743,8,-9.958,1,0.0565,0.00324,0.837,0.0295,0.745,122.006,audio_features,spotify:track:4SWTE38RT4U9nAsMWztDOX,https://api.spotify.com/v1/tracks/4SWTE38RT4U9nAsMWztDOX,https://api.spotify.com/v1/audio-analysis/4SWTE38RT4U9nAsMWztDOX,382162,4
29,0,7F2NuJYk5j0PW1a50eyfSN,My Hood,REVi,0,0,0.733,0.667,8,-7.706,1,0.0429,0.094,0.000693,0.0912,0.671,94.978,audio_features,spotify:track:7F2NuJYk5j0PW1a50eyfSN,https://api.spotify.com/v1/tracks/7F2NuJYk5j0PW1a50eyfSN,https://api.spotify.com/v1/audio-analysis/7F2NuJYk5j0PW1a50eyfSN,202136,4
30,0,15fi2RJY78lcN9skolKdad,SOS,Avicii/Aloe Blacc,0,0,0.802,0.646,5,-6.121,0,0.0591,0.302,0.0,0.118,0.389,99.978,audio_features,spotify:track:15fi2RJY78lcN9skolKdad,https://api.spotify.com/v1/tracks/15fi2RJY78lcN9skolKdad,https://api.spotify.com/v1/audio-analysis/15fi2RJY78lcN9skolKdad,157867,4
31,0,6Gj2Zb4Vwc6P4pKeXMaSv6,Love for Days - Kenny Dope Remix - Mixed,Purple Disco Machine/Boris Dlugosch/Karen Harding,3,0,0.718,0.845,6,-8.716,0,0.0367,0.00375,0.000748,0.274,0.819,120.99,audio_features,spotify:track:6Gj2Zb4Vwc6P4pKeXMaSv6,https://api.spotify.com/v1/tracks/6Gj2Zb4Vwc6P4pKeXMaSv6,https://api.spotify.com/v1/audio-analysis/6Gj2Zb4Vwc6P4pKeXMaSv6,253877,4
32,0,6d9UZvhiqIAmtZ6EIse1LW,At Night - Purple Disco Machine Extended Remix,Shakedown/Purple Disco Machine,1,0,0.844,0.64,1,-6.655,1,0.0651,0.0938,0.0123,0.211,0.488,121.996,audio_features,spotify:track:6d9UZvhiqIAmtZ6EIse1LW,https://api.spotify.com/v1/tracks/6d9UZvhiqIAmtZ6EIse1LW,https://api.spotify.com/v1/audio-analysis/6d9UZvhiqIAmtZ6EIse1LW,428611,4
33,0,7AkdM5ErBGorSpL6JxjSBC,Feel My Needs - Purple Disco Machine Extended Mix,WEISS/Purple Disco Machine,0,0,0.747,0.853,3,-5.658,0,0.0574,0.0114,0.842,0.0349,0.864,122.019,audio_features,spotify:track:7AkdM5ErBGorSpL6JxjSBC,https://api.spotify.com/v1/tracks/7AkdM5ErBGorSpL6JxjSBC,https://api.spotify.com/v1/audio-analysis/7AkdM5ErBGorSpL6JxjSBC,382000,4
34,0,7cYNQkJoyHVhP8Drb2n6d5,Don’t Start Now (Kaytranada Remix),Dua Lipa/KAYTRANADA,0,0,0.726,0.588,4,-12.406,0,0.0569,0.00168,0.00814,0.0809,0.673,114.988,audio_features,spotify:track:7cYNQkJoyHVhP8Drb2n6d5,https://api.spotify.com/v1/tracks/7cYNQkJoyHVhP8Drb2n6d5,https://api.spotify.com/v1/audio-analysis/7cYNQkJoyHVhP8Drb2n6d5,267253,4
35,0,2mX24O9SfPDMyH3sNDclJD,Don’t Stop Believin' - Workout Mix 128 BPM,Chandler FX,0,0,0.59,0.867,4,-7.172,1,0.041,0.000975,0.00802,0.187,0.483,128.003,audio_features,spotify:track:2mX24O9SfPDMyH3sNDclJD,https://api.spotify.com/v1/tracks/2mX24O9SfPDMyH3sNDclJD,https://api.spotify.com/v1/audio-analysis/2mX24O9SfPDMyH3sNDclJD,233570,4
36,0,2JP7p3KiVmCwYMzs0xxltq,Time Out - Original Club Mix,Me & My Toothbrush,0,0,0.813,0.93,7,-4.879,1,0.0477,0.00061,0.822,0.0636,0.487,124.011,audio_features,spotify:track:2JP7p3KiVmCwYMzs0xxltq,https://api.spotify.com/v1/tracks/2JP7p3KiVmCwYMzs0xxltq,https://api.spotify.com/v1/audio-analysis/2JP7p3KiVmCwYMzs0xxltq,346573,4
37,0,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull/Ne-Yo,1,0,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
38,0,4ARnte9zRykgVqto6j7LMp,Superstition - Single Version,Stevie Wonder,0,0,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,audio_features,spotify:track:4ARnte9zRykgVqto6j7LMp,https://api.spotify.com/v1/tracks/4ARnte9zRykgVqto6j7LMp,https://api.spotify.com/v1/audio-analysis/4ARnte9zRykgVqto6j7LMp,244827,4
39,0,7EmpNS8MtLInojpTKk1icH,Erotic Tendencies (feat. Desmond 'DSP' Powell) - Honey Dijon & Luke Solomon's Feel Like Dancin' Remix,Lee Curtiss/Desmond 'DSP' Powell/Honey Dijon,2,0,0.768,0.872,11,-5.055,0,0.0436,2.71e-05,0.432,0.0672,0.919,125.0,audio_features,spotify:track:7EmpNS8MtLInojpTKk1icH,https://api.spotify.com/v1/tracks/7EmpNS8MtLInojpTKk1icH,https://api.spotify.com/v1/audio-analysis/7EmpNS8MtLInojpTKk1icH,402509,4
40,0,11seOdN5Oa1tMh4CLyGjbc,Keep Shining,Redfoo,1,0,0.514,0.883,5,-2.941,0,0.0721,0.00968,0.0,0.22,0.331,125.011,audio_features,spotify:track:11seOdN5Oa1tMh4CLyGjbc,https://api.spotify.com/v1/tracks/11seOdN5Oa1tMh4CLyGjbc,https://api.spotify.com/v1/audio-analysis/11seOdN5Oa1tMh4CLyGjbc,333112,4
41,0,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",0,0,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
42,2,4qv7YSyt5UV8LvrXyE8sGn,"Can You Feel It - 7"" Version",The Jacksons,1,0,0.843,0.702,6,-4.981,0,0.0462,0.0499,0.000306,0.308,0.882,125.464,audio_features,spotify:track:4qv7YSyt5UV8LvrXyE8sGn,https://api.spotify.com/v1/tracks/4qv7YSyt5UV8LvrXyE8sGn,https://api.spotify.com/v1/audio-analysis/4qv7YSyt5UV8LvrXyE8sGn,230773,4
43,0,4f2GB5ZC7vOUYPAg69N2Xw,September,"Earth, Wind & Fire",0,0,0.684,0.864,9,-4.819,1,0.0312,0.131,0.00526,0.344,0.978,125.395,audio_features,spotify:track:4f2GB5ZC7vOUYPAg69N2Xw,https://api.spotify.com/v1/tracks/4f2GB5ZC7vOUYPAg69N2Xw,https://api.spotify.com/v1/audio-analysis/4f2GB5ZC7vOUYPAg69N2Xw,221520,4
44,0,5q8E2nHXKVxWoPdxzKDqUT,Vision Of Paradise,J.Storm,0,0,0.38,0.994,2,-3.271,1,0.0489,0.00249,8.3e-06,0.43,0.83,158.081,audio_features,spotify:track:5q8E2nHXKVxWoPdxzKDqUT,https://api.spotify.com/v1/tracks/5q8E2nHXKVxWoPdxzKDqUT,https://api.spotify.com/v1/audio-analysis/5q8E2nHXKVxWoPdxzKDqUT,94167,4
45,0,0UuI04fLX0AFGIVqwzTZwZ,Perspex Sex - Ewan's Hi-NRG Remix,Freeform Five/Ewan Pearson,1,0,0.653,0.549,5,-9.454,0,0.0547,1.66e-05,0.481,0.0502,0.886,128.003,audio_features,spotify:track:0UuI04fLX0AFGIVqwzTZwZ,https://api.spotify.com/v1/tracks/0UuI04fLX0AFGIVqwzTZwZ,https://api.spotify.com/v1/audio-analysis/0UuI04fLX0AFGIVqwzTZwZ,480537,4
46,0,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire/The Emotions",1,0,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
47,8,4yDuMs8ysxg3VYV18fcakb,Soca Funk,Hardwell/Franky Rizardo,2,0,0.77,0.916,11,-9.82,0,0.0959,0.00212,0.898,0.0598,0.463,128.094,audio_features,spotify:track:4yDuMs8ysxg3VYV18fcakb,https://api.spotify.com/v1/tracks/4yDuMs8ysxg3VYV18fcakb,https://api.spotify.com/v1/audio-analysis/4yDuMs8ysxg3VYV18fcakb,172573,4
48,1,1tyNtDgyirJmSeCPFhGxZA,So Hooked On Your Lovin (Mousse T.'s Extended Disco Shizzle) / Bad Habit (feat. Lisa Millett) [Accapella] - Mixed,Selace/ATFC/Lisa Millett,2,0,0.897,0.892,0,-6.167,1,0.271,0.0416,0.000112,0.0684,0.628,120.988,audio_features,spotify:track:1tyNtDgyirJmSeCPFhGxZA,https://api.spotify.com/v1/tracks/1tyNtDgyirJmSeCPFhGxZA,https://api.spotify.com/v1/audio-analysis/1tyNtDgyirJmSeCPFhGxZA,317362,4
49,0,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann/Cheat Codes/CADE,1,0,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4
