,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
10,0,1OzSfjFW08DTD51XoNnog7,"That's How You Know - From ""Enchanted""/Soundtrack Version",Amy Adams,0,0,0.485,0.667,2,-5.485,1,0.164,0.497,0.0,0.219,0.52,174.025,audio_features,spotify:track:1OzSfjFW08DTD51XoNnog7,https://api.spotify.com/v1/tracks/1OzSfjFW08DTD51XoNnog7,https://api.spotify.com/v1/audio-analysis/1OzSfjFW08DTD51XoNnog7,228960,4
11,0,1INJDnkwcvm5IQ9GmrzSa5,Le Freak / Chic Mystic / Spacer / Your Love Is Good / Upside Down / All American Girls / We Are Family / Celebration - En concert à l'Olympia; Live,Sheila,0,0,0.522,0.988,7,-4.457,1,0.209,0.194,0.00392,0.898,0.208,116.664,audio_features,spotify:track:1INJDnkwcvm5IQ9GmrzSa5,https://api.spotify.com/v1/tracks/1INJDnkwcvm5IQ9GmrzSa5,https://api.spotify.com/v1/audio-analysis/1INJDnkwcvm5IQ9GmrzSa5,794547,4
12,0,48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,Michael Jackson/Justin Timberlake,1,0,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,audio_features,spotify:track:48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,246027,4
13,0,0RWqE2ZaulvnN1i40qIhDh,Canned Heat,Jamiroquai,1,0,0.7,0.865,9,-5.827,0,0.133,0.0136,7.56e-05,0.0718,0.78,128.04,audio_features,spotify:track:0RWqE2ZaulvnN1i40qIhDh,https://api.spotify.com/v1/tracks/0RWqE2ZaulvnN1i40qIhDh,https://api.spotify.com/v1/audio-analysis/0RWqE2ZaulvnN1i40qIhDh,331760,4
14,0,6y0Etr2KJr0sdcEp7ajoUK,Cosmic Girl - Remastered,Jamiroquai,1,0,0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,audio_features,spotify:track:6y0Etr2KJr0sdcEp7ajoUK,https://api.spotify.com/v1/tracks/6y0Etr2KJr0sdcEp7ajoUK,https://api.spotify.com/v1/audio-analysis/6y0Etr2KJr0sdcEp7ajoUK,244147,4
15,0,4r3E0F5aNhw5VcxZctY3Yc,I Wish I Could Be Happy - The Reflex Clubhouse Remix,Kenneth Bager/The Reflex Clubhouse,0,0,0.833,0.548,11,-8.84,0,0.0445,0.00661,0.406,0.148,0.229,120.005,audio_features,spotify:track:4r3E0F5aNhw5VcxZctY3Yc,https://api.spotify.com/v1/tracks/4r3E0F5aNhw5VcxZctY3Yc,https://api.spotify.com/v1/audio-analysis/4r3E0F5aNhw5VcxZctY3Yc,375615,4
16,0,4f2GB5ZC7vOUYPAg69N2Xw,September,"Earth, Wind & Fire",0,0,0.684,0.864,9,-4.819,1,0.0312,0.131,0.00526,0.344,0.978,125.395,audio_features,spotify:track:4f2GB5ZC7vOUYPAg69N2Xw,https://api.spotify.com/v1/tracks/4f2GB5ZC7vOUYPAg69N2Xw,https://api.spotify.com/v1/audio-analysis/4f2GB5ZC7vOUYPAg69N2Xw,221520,4
17,0,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,1,0,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,audio_features,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
18,0,225vG9vU7QrnjJARJXnSpd,James Brown,SNBRN/Malcolm Anthony/Anthony Isaiah,3,0,0.68,0.823,1,-4.455,1,0.148,0.0808,0.000239,0.0794,0.643,111.042,audio_features,spotify:track:225vG9vU7QrnjJARJXnSpd,https://api.spotify.com/v1/tracks/225vG9vU7QrnjJARJXnSpd,https://api.spotify.com/v1/audio-analysis/225vG9vU7QrnjJARJXnSpd,208759,4
19,0,6wp5tGVNQYpKJPo1s3WUEY,Liquid Spirit - Claptone Remix,Gregory Porter/Claptone,1,0,0.877,0.62,4,-9.069,1,0.0549,0.00406,0.388,0.0549,0.296,120.997,audio_features,spotify:track:6wp5tGVNQYpKJPo1s3WUEY,https://api.spotify.com/v1/tracks/6wp5tGVNQYpKJPo1s3WUEY,https://api.spotify.com/v1/audio-analysis/6wp5tGVNQYpKJPo1s3WUEY,383552,4
