,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
57,0,5YvcUK2eXJ2OllqDuEg18S,Finally // beautiful stranger,Halsey,1,0,0.626,0.55,9,-5.105,0,0.029,0.051,0,0.118,0.123,133.976,audio_features,spotify:track:5YvcUK2eXJ2OllqDuEg18S,https://api.spotify.com/v1/tracks/5YvcUK2eXJ2OllqDuEg18S,https://api.spotify.com/v1/audio-analysis/5YvcUK2eXJ2OllqDuEg18S,221096,4
58,0,1H3Okhf16ttAICZF7zgDko,killing boys,Halsey,1,0,0.685,0.898,11,-5.796,1,0.186,0.243,0.000103,0.377,0.684,139.993,audio_features,spotify:track:1H3Okhf16ttAICZF7zgDko,https://api.spotify.com/v1/tracks/1H3Okhf16ttAICZF7zgDko,https://api.spotify.com/v1/audio-analysis/1H3Okhf16ttAICZF7zgDko,143364,4
59,0,2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,TWICE,0,0,0.739,0.841,5,-4.162,1,0.06,0.0312,0,0.173,0.562,106.99,audio_features,spotify:track:2bAAj29XGc4h1G4oEGYCmg,https://api.spotify.com/v1/tracks/2bAAj29XGc4h1G4oEGYCmg,https://api.spotify.com/v1/audio-analysis/2bAAj29XGc4h1G4oEGYCmg,199653,4
60,0,2Mfv5HaqnI18Q9JRv9hqnn,Still Learning,Halsey,1,0,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,audio_features,spotify:track:2Mfv5HaqnI18Q9JRv9hqnn,https://api.spotify.com/v1/tracks/2Mfv5HaqnI18Q9JRv9hqnn,https://api.spotify.com/v1/audio-analysis/2Mfv5HaqnI18Q9JRv9hqnn,211784,4
61,13,2U4y6xFoAQBulbH8gec7Sn,929,Halsey,1,0,0.642,0.317,9,-9.325,1,0.155,0.934,0,0.207,0.617,150.152,audio_features,spotify:track:2U4y6xFoAQBulbH8gec7Sn,https://api.spotify.com/v1/tracks/2U4y6xFoAQBulbH8gec7Sn,https://api.spotify.com/v1/audio-analysis/2U4y6xFoAQBulbH8gec7Sn,174806,4
62,0,6ZmwwHYtun94UOdFWWgdif,Alanis’ Interlude,Halsey/Alanis Morissette,2,0,0.705,0.89,0,-4.356,1,0.0555,0.00947,0,0.14,0.45,94.013,audio_features,spotify:track:6ZmwwHYtun94UOdFWWgdif,https://api.spotify.com/v1/tracks/6ZmwwHYtun94UOdFWWgdif,https://api.spotify.com/v1/audio-analysis/6ZmwwHYtun94UOdFWWgdif,161156,4
63,0,4RVtBlHFKj51Ipvpfv5ER4,Drown (feat. Clinton Kane),Martin Garrix/Clinton Kane,1,0,0.573,0.739,9,-5.455,1,0.0581,0.212,0,0.175,0.363,120.077,audio_features,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,https://api.spotify.com/v1/tracks/4RVtBlHFKj51Ipvpfv5ER4,https://api.spotify.com/v1/audio-analysis/4RVtBlHFKj51Ipvpfv5ER4,174062,4
64,0,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd/Kehlani,1,0,0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,audio_features,spotify:track:5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/tracks/5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/audio-analysis/5aUSEPNd3m5xliFK4pn5mU,210901,3
65,11,3y4QmC8lSWMwsTpR3jYjju,Next Level,Julian Jordan,1,0,0.625,0.939,8,-4.06,1,0.107,0.00768,0.888,0.0963,0.258,126.03,audio_features,spotify:track:3y4QmC8lSWMwsTpR3jYjju,https://api.spotify.com/v1/tracks/3y4QmC8lSWMwsTpR3jYjju,https://api.spotify.com/v1/audio-analysis/3y4QmC8lSWMwsTpR3jYjju,152500,4
66,0,3wFLWP0FcIqHK1wb1CPthQ,fake smile,Ariana Grande,1,0,0.45,0.619,9,-7.412,1,0.372,0.329,0,0.319,0.427,83.3,audio_features,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/tracks/3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/audio-analysis/3wFLWP0FcIqHK1wb1CPthQ,208880,4
67,0,4pCaBJPDbw1HFzwsQZlIgb,Room to Fall,Marshmello/Flux Pavilion/Elohim,2,0,0.531,0.845,9,-5.362,0,0.164,0.0037,1.58e-05,0.275,0.537,175.898,audio_features,spotify:track:4pCaBJPDbw1HFzwsQZlIgb,https://api.spotify.com/v1/tracks/4pCaBJPDbw1HFzwsQZlIgb,https://api.spotify.com/v1/audio-analysis/4pCaBJPDbw1HFzwsQZlIgb,180998,4
68,31,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,Marshmello/Anne-Marie/R3HAB,2,0,0.545,0.814,9,-4.398,0,0.0409,0.028,0,0.0969,0.696,104.93,audio_features,spotify:track:18YRKiIZO4qDEc5Ik0Cry6,https://api.spotify.com/v1/tracks/18YRKiIZO4qDEc5Ik0Cry6,https://api.spotify.com/v1/audio-analysis/18YRKiIZO4qDEc5Ik0Cry6,157143,4
69,0,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello/Bastille,2,0,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
70,0,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello/CHVRCHES,2,0,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,156347,4
71,2,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),Marshmello/Tyga/Chris Brown,3,0,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,audio_features,spotify:track:4Q8aDd3H6LF8t4eY7So9O8,https://api.spotify.com/v1/tracks/4Q8aDd3H6LF8t4eY7So9O8,https://api.spotify.com/v1/audio-analysis/4Q8aDd3H6LF8t4eY7So9O8,137448,4
72,0,48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),Jhené Aiko,1,0,0.572,0.519,2,-7.092,0,0.212,0.536,0,0.102,0.35,128.331,audio_features,spotify:track:48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/tracks/48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/audio-analysis/48KXAIruJ07kJVCWOGohMV,181860,4
73,0,2yUy5eFAFWAichjrySJWA2,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),Jhené Aiko/Future/Miguel,3,0,0.415,0.674,1,-8.134,0,0.335,0.131,0,0.202,0.867,134.769,audio_features,spotify:track:2yUy5eFAFWAichjrySJWA2,https://api.spotify.com/v1/tracks/2yUy5eFAFWAichjrySJWA2,https://api.spotify.com/v1/audio-analysis/2yUy5eFAFWAichjrySJWA2,188160,4
74,0,281tmNk46TBQS9ACYMLYyA,Dance The Night Away,TWICE,0,0,0.711,0.861,0,-2.905,1,0.0924,0.106,4.4e-05,0.112,0.78,118.004,audio_features,spotify:track:281tmNk46TBQS9ACYMLYyA,https://api.spotify.com/v1/tracks/281tmNk46TBQS9ACYMLYyA,https://api.spotify.com/v1/audio-analysis/281tmNk46TBQS9ACYMLYyA,180809,4
75,2,1g3ErLqysBJ5EIGdYYMWFZ,All Day Long,Chance the Rapper/John Legend,1,0,0.767,0.884,2,-3.674,1,0.161,0.028,0,0.103,0.717,123.01,audio_features,spotify:track:1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/tracks/1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/audio-analysis/1g3ErLqysBJ5EIGdYYMWFZ,208238,4
76,0,333OkWOgbV6C8I5wRLfuSx,I Got You (Always and Forever),Chance the Rapper/En Vogue/Ari Lennox,1,0,0.751,0.856,7,-3.29,1,0.267,0.137,0,0.12,0.574,101.932,audio_features,spotify:track:333OkWOgbV6C8I5wRLfuSx,https://api.spotify.com/v1/tracks/333OkWOgbV6C8I5wRLfuSx,https://api.spotify.com/v1/audio-analysis/333OkWOgbV6C8I5wRLfuSx,281182,4
77,1,3NEjuId3qYDT482ykUBbeI,Get A Bag,Chance the Rapper/Calboy,1,0,0.698,0.715,11,-5.17,1,0.0841,0.00375,0,0.0887,0.679,153.981,audio_features,spotify:track:3NEjuId3qYDT482ykUBbeI,https://api.spotify.com/v1/tracks/3NEjuId3qYDT482ykUBbeI,https://api.spotify.com/v1/audio-analysis/3NEjuId3qYDT482ykUBbeI,201079,4
78,0,0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper/Lil Wayne/2 Chainz,0,0,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,audio_features,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4
79,0,5yGPUIqeBiwWFk5kkFTx8D,1-800-273-8255 (Originally Performed by Logic feat. Alessia Cara & Khalid) - Karaoke,Cover Guru,0,0,0.674,0.0725,5,-8.695,0,0.0298,0.535,0.87,0.116,0.17,99.996,audio_features,spotify:track:5yGPUIqeBiwWFk5kkFTx8D,https://api.spotify.com/v1/tracks/5yGPUIqeBiwWFk5kkFTx8D,https://api.spotify.com/v1/audio-analysis/5yGPUIqeBiwWFk5kkFTx8D,288000,4
80,0,2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,1,0,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,audio_features,spotify:track:2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/tracks/2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/audio-analysis/2hloaUoRonYssMuqLCBLTX,216893,4
